shift,MAE,RMSE,R2,mean_error,overestimation_share,max_overestimation,near_failure_MAE,warning_zone_MAE,candidate_hash
9.5,15.826110644133486,20.303097319272815,0.7612930584012463,-3.3997468372880295,0.35,64.02299119939656,8.695909554195167,10.391519797910114,7010f628f2b8f23b01c2170791b7c58a
10.0,15.956987006694215,20.37898445931865,0.7595052877222743,-3.8747468372880296,0.33,63.52299119939656,9.015909554195167,10.573145460032045,7010f628f2b8f23b01c2170791b7c58a
10.5,16.10213438995026,20.46492842540012,0.7574725413796444,-4.3465627658747295,0.32,63.02299119939656,9.323173268541964,10.857448134557584,7010f628f2b8f23b01c2170791b7c58a
11.0,16.257327872010638,20.561246514319713,0.7551842604545099,-4.81656276587473,0.31,62.52299119939656,9.623173268541965,11.211527440795113,7010f628f2b8f23b01c2170791b7c58a
11.5,16.41302226647378,20.66620206187113,0.7526785417601384,-5.282257160337874,0.31,62.02299119939656,9.90595084639454,11.593880381971584,7010f628f2b8f23b01c2170791b7c58a
12.0,16.56302226647378,20.77773242734693,0.7500018734347838,-5.742257160337874,0.31,61.52299119939656,10.165950846394539,11.976233323148055,7010f628f2b8f23b01c2170791b7c58a
12.5,16.719608297700685,20.89967516452737,0.7470588271501437,-6.202257160337874,0.29,61.02299119939656,10.425950846394542,12.358586264324526,7010f628f2b8f23b01c2170791b7c58a
13.0,16.896356088818017,21.030725872442154,0.7438767636410949,-6.659356712734007,0.27,60.52299119939656,10.674349055979073,12.740939205500995,7010f628f2b8f23b01c2170791b7c58a
13.5,17.07905089511473,21.169719926849965,0.7404800908063536,-7.112051519030717,0.27,60.02299119939656,10.905128281165915,13.123292146677466,7010f628f2b8f23b01c2170791b7c58a
14.0,17.268335830078072,21.316990718680234,0.7368567416437817,-7.562051519030717,0.26,59.52299119939656,11.125128281165914,13.560262352344186,7010f628f2b8f23b01c2170791b7c58a
14.5,17.45833583007807,21.47373150664155,0.7329728053471264,-8.012051519030717,0.26,59.02299119939656,11.345128281165913,14.001438822932421,7010f628f2b8f23b01c2170791b7c58a
15.0,17.655210891960635,21.639736512683342,0.7288282819163875,-8.462051519030718,0.25,58.52299119939656,11.565128281165912,14.442615293520657,7010f628f2b8f23b01c2170791b7c58a
15.5,17.864192515564493,21.814794242838765,0.724423171351565,-8.912051519030717,0.24,58.02299119939656,11.785128281165912,14.883791764108892,7010f628f2b8f23b01c2170791b7c58a
16.0,18.07622211584296,21.998688583104723,0.7197574736526591,-9.362051519030718,0.23,57.52299119939656,12.005128281165913,15.32496823469713,7010f628f2b8f23b01c2170791b7c58a
16.5,18.29622211584296,22.191199852541835,0.7148311888196694,-9.812051519030717,0.23,57.02299119939656,12.225128281165912,15.766144705285365,7010f628f2b8f23b01c2170791b7c58a
17.0,18.525833717584657,22.39210580571831,0.7096443168525963,-10.262051519030717,0.22,56.52299119939656,12.4835746881327,16.207321175873602,7010f628f2b8f23b01c2170791b7c58a
17.5,18.765137116575588,22.601182578208473,0.7041968577514398,-10.712051519030718,0.21,56.02299119939656,12.743574688132702,16.648497646461834,7010f628f2b8f23b01c2170791b7c58a
18.0,19.005137116575586,22.818205570389292,0.6984888115161996,-11.162051519030717,0.21,55.52299119939656,13.003574688132701,17.08967411705007,7010f628f2b8f23b01c2170791b7c58a
18.5,19.2412815089462,23.04057537013635,0.6925835550136884,-11.608195911401333,0.21,55.02299119939656,13.24815225761516,17.530850587638305,7010f628f2b8f23b01c2170791b7c58a
19.0,19.4762815089462,23.269697232631433,0.6864390864843906,-12.053195911401334,0.21,54.52299119939656,13.48815225761516,17.97202705822654,7010f628f2b8f23b01c2170791b7c58a
19.5,19.713465120163203,23.506052522908572,0.6800369262336099,-12.498195911401332,0.2,54.02299119939656,13.736886702483156,18.413203528814776,7010f628f2b8f23b01c2170791b7c58a
20.0,19.958465120163204,23.74942527980704,0.6733770742613467,-12.943195911401332,0.2,53.52299119939656,14.016886702483157,18.85437999940301,7010f628f2b8f23b01c2170791b7c58a
0.0,15.307010888335185,22.322572207719173,0.7114447842681135,4.18123487151137,0.53,101.43333489940235,5.958349448912511,6.368593756746964,50b82b7ac4bfb7aee11cf34ad27b4301
0.5,15.28002695074951,22.234342695418835,0.7137212936649502,3.6812348715113696,0.52,100.93333489940235,5.898349448912511,6.398005521452847,50b82b7ac4bfb7aee11cf34ad27b4301
1.0,15.280049159310206,22.15704764236006,0.7157082618016939,3.1812348715113696,0.49,100.43333489940235,5.838349448912511,6.45269577510534,50b82b7ac4bfb7aee11cf34ad27b4301
1.5,15.290049159310206,22.090801826875865,0.7174056886783449,2.6812348715113696,0.49,99.93333489940235,5.778349448912511,6.540931069222987,50b82b7ac4bfb7aee11cf34ad27b4301
2.0,15.307369253953812,22.035704900973574,0.7188135742949029,2.1812348715113696,0.47,99.43333489940235,5.721542627204519,6.629166363340635,50b82b7ac4bfb7aee11cf34ad27b4301
2.5,15.337369253953812,21.991840659919294,0.719931918651368,1.6812348715113687,0.47,98.93333489940235,5.701542627204519,6.717401657458281,50b82b7ac4bfb7aee11cf34ad27b4301
3.0,15.370245398873621,21.959276416580035,0.7207607217477404,1.1812348715113692,0.46,98.43333489940235,5.681542627204519,6.822555451104234,50b82b7ac4bfb7aee11cf34ad27b4301
3.5,15.41947829744568,21.93806249121049,0.72129998358402,0.6812348715113692,0.44,97.93333489940235,5.689922303639198,6.9696142746336465,50b82b7ac4bfb7aee11cf34ad27b4301
4.0,15.498415266733026,21.928231825588338,0.7215497041602068,0.18123487151136916,0.41,97.43333489940235,5.753880443858848,7.163422711295028,50b82b7ac4bfb7aee11cf34ad27b4301
